,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,phase,prompt,task,constraint
793,18,6,"[{""page_index"":0,""viewing_time"":4488},{""page_index"":1,""viewing_time"":20637},{""page_index"":2,""viewing_time"":9749},{""page_index"":3,""viewing_time"":6969}]",41844,instructions,0,41845,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"""","""","""","""","""",""""
794,18,6,"""",66188,survey-text,1,108041,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"{""Q0"":""I commit to do my best to try to write high-quality explanations. I recognize that if I do not try my best to generate an explanation for each situation, I may not be paid. ""}","""","""","""","""",""""
795,18,6,"[{""page_index"":0,""viewing_time"":1690}]",1690,instructions,2,109733,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"""","""","""","""","""",""""
796,18,6,"""",10767,survey-multi-choice,3,120506,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"{""Q0"":""Explanations for events."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
797,18,6,"[{""page_index"":0,""viewing_time"":1444}]",1444,instructions,4,121960,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"""","""","""","""","""",""""
798,18,6,"""",53216,survey-text,5,175182,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"{""Explanation"":""The plants were outside, and it rained. The rain provided the water that the plants needed, without someone needing to water them. ""}","""",test,"If plants are not watered, then they die. But suppose plants are not watered, and then they do not die.","generate, single-constraint",the plants were cacti
799,18,6,"""",84559,survey-text,6,259743,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"{""Explanation"":""The snowman was built by someone who owns a machine that makes shaved ice. That person kept replenishing the snowman with the shaved ice to keep it from melting. ""}","""",test,"If the weather gets hotter around a snowman in a backyard, then the snowman melts. But suppose the weather gets hotter around a snowman in a backyard, and then the snowman does not melt.","generate, single-constraint",the snowman was made of plastic
800,18,6,"""",92118,survey-text,7,351834,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"{""Explanation"":""Someone made a silencer for the cannon to muffle the noise so as not to disturb their neighbors when the fired it. ""}","""",test,"If a confetti cannon is fired, then it produces a loud noise. But suppose a confetti cannon is fired, and then it does not produce a loud noise.","generate, single-constraint",the confetti cannon was defective
801,18,6,"""",61121,survey-text,8,412955,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"{""Explanation"":""An inventor is testing a new experimental substance that repels water. He spilled some on the grass accidentally and was pleased to notice that the rain did not make the grass wet. ""}","""",test,"If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","generate, single-constraint",there was a canopy over the grass
802,18,6,"""",63324,survey-text,9,476280,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"{""Explanation"":""Employees in the office building were able to hold the shelves up during the earthquake so that they did not fall over.""}","""",test,"If a severe earthquake occurs near an office building, then the shelves in the office fall down. But suppose a severe earthquake occurs near an office building, and then the shelves in the office do not fall down.","generate, single-constraint",the shelves were bolted to the ground
803,18,6,"""",66352,survey-text,10,542633,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"{""Explanation"":""The cat was given delicious food as a distraction, so it was eating when its tail was pulled and was too busy eating to yowl. ""}","""",test,"If a cat's tail is pulled, then the cat yowls. But suppose a cat's tail is pulled, and then the cat does not yowl.","generate, single-constraint",the cat was dead
804,18,6,"""",34169,survey-text,11,576806,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"{""Explanation"":""The person opening the door had a key to the lock and was able to easily open it without picking or breaking the lock. ""}","""",test,"If a door is locked with a bolt, then it cannot be opened. But suppose a door is locked with a bolt, and then it is opened.","generate, single-constraint",the lock was broken
805,18,6,"""",23555,survey-text,12,600364,120,61c5edec03aa19ac7c1842d5,61c9dd2e49a78023095f14d7,607ba9f40639e8a2c931d622,61c9dd2e49a78023095f14d7,"{""Q0"":""10"",""Q1"":""5"",""Q2"":""9"",""Q3"":""This was honestly a lot of fun""}","""","""","""","""",""""
806,21,7,"[{""page_index"":0,""viewing_time"":108734.59999990463},{""page_index"":1,""viewing_time"":40658.700000047684},{""page_index"":2,""viewing_time"":23569.700000047684},{""page_index"":3,""viewing_time"":26147.599999904633}]",199111.5,instructions,0,199123,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"""","""","""","""","""",""""
807,21,7,"""",127063.5,survey-text,1,326212,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"{""Q0"":""I commit to do my best to try to write high-quality explanations. I recognize that if I do not try my best to generate an explanation for each situation, I may not be paid.""}","""","""","""","""",""""
808,21,7,"[{""page_index"":0,""viewing_time"":4080.9000000953674}]",4081.9000000953674,instructions,2,330297,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"""","""","""","""","""",""""
809,21,7,"""",19147.200000047684,survey-multi-choice,3,349453,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"{""Q0"":""Explanations for events."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
810,21,7,"[{""page_index"":0,""viewing_time"":1764}]",1764.5999999046326,instructions,4,351220,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"""","""","""","""","""",""""
811,21,7,"""",160290.5,survey-text,5,511524,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"{""Explanation"":""some of the animals are able to pick the lock of the gates or break them. It is also possible that some animals may make an underground pathway to escape.""}","""",test,"If the the gates in a zoo are closed, then the zoo animals do not escape. But suppose the gates in a zoo are closed, and then the animals do escape.","generate, all-constraints","the animals climed over the gates, the animals escaped through a hole, the zoo gates were not strong enough, the zookeeper forgot to lock the gates, some of the animals flew out because the roof was left open, or a worked opened the gate on purpose"
812,21,7,"""",89151.70000004768,survey-text,6,600684,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"{""Explanation"":""the meteor was made of a substance that was softer than the ground and thus crumbled without making a crater.""}","""",test,"If a meteor hits the ground, then a crater is made. But suppose a meteor hits the ground, and then a crater is not made.","generate, all-constraints","the meteor was tiny, there already was a hole in the ground, or the meteor hit the ground very lightly"
813,21,7,"""",111604.79999995232,survey-text,7,712298,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"{""Explanation"":""the smoke that they breathed in did not contain the things which cause coughing.""}","""",test,"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough.","generate, all-constraints","they did not breathe in enough, they were wearing protective breathing equipment, they held their breath, they became unconscious, they took a cough suppressant, or they are less sensitive to smoke because they are a serial smoker"
814,21,7,"""",40075.89999985695,survey-text,8,752381,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"{""Explanation"":""the water was not in the freezer long enough to turn to ice.""}","""",test,"If water is put in the freezer, then it turns into ice. But suppose water is put in the freezer, and then it does not turn into ice.","generate, all-constraints","the freezer was off, the freezer is broken, or the freezer was set too warm"
815,21,7,"""",120406.39999985695,survey-text,9,872798,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"{""Explanation"":""it was washed out before the stain settled in.""}","""",test,"If a blue slushie is spilled on a carpet, then the carpet is stained blue. But suppose a blue slushie is spilled on a carpet, and then the carpet is not stained blue.","generate, all-constraints","the carpet was made of stain-resistant material, the carpet was the same color as the slushie, or that the carpet was treated with stain-resistant solution"
816,21,7,"""",104026.80000019073,survey-text,10,976832,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"{""Explanation"":""the impact of their fall was broken by another part of their body.""}","""",test,"If someone falls from a high height onto their outstretched arm, then they will break their wrist. But suppose someone falls from a high height onto their outstretched arm, and then they do not break their wrist.","generate, all-constraints","they landed on something soft, the person had resilient bones, the person was extremely light, or they landed in a way that their wrist bent instead of broke"
817,21,7,"""",523319.7000000477,survey-text,11,1500162,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"{""Explanation"":""the cymbal was made of very hard material.""}","""",test,"If a cymbal is hit with a drum stick, then it clangs. But suppose a cymbal is hit with a drum stick, and then it does not clang.","generate, all-constraints","the drumstick was made of soft material, the cymbal was padded, the cymbal was stuck, or that the cymbal was not hit hard enough"
818,21,7,"""",26298.10000014305,survey-text,12,1526468,69,61c5edec03aa19ac7c1842d5,61c9dd9763621ae25c8fbf6a,5db7bd876c5fc8000adcc2ba,61c9dd9763621ae25c8fbf6a,"{""Q0"":""9"",""Q1"":""10"",""Q2"":""5"",""Q3"":""no""}","""","""","""","""",""""
819,22,5,"[{""page_index"":0,""viewing_time"":90793.89999999851},{""page_index"":1,""viewing_time"":1704.2000000029802},{""page_index"":2,""viewing_time"":6528.69999999553},{""page_index"":3,""viewing_time"":4375.80000000447}]",103403.29999999702,instructions,0,103415,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"""","""","""","""","""",""""
820,22,5,"""",30032.79999999702,survey-text,1,133457,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"{""Q0"":""I commit to do my best to try to write high-quality explanations. I recognize that if I do not try my best to generate an explanation for each situation, I may not be paid.""}","""","""","""","""",""""
821,22,5,"[{""page_index"":0,""viewing_time"":2258.9000000059605}]",2259.10000000149,instructions,2,135717,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"""","""","""","""","""",""""
822,22,5,"""",9307.10000000149,survey-multi-choice,3,145028,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"{""Q0"":""Explanations for events."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
823,22,5,"[{""page_index"":0,""viewing_time"":1294.6999999955297}]",1295.0999999940395,instructions,4,146326,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"""","""","""","""","""",""""
824,22,5,"""",48416,survey-text,5,194745,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"{""Explanation"":""The person who was jumping is very very thin and does not weigh much.""}","""",test,"If someone does 50 jumping jacks in a room with a tower of dominos, then the tower of dominos falls over. But suppose someone does 50 jumping jacks in a room with a tower of dominos, and then the tower of dominos does not fall over.","generate, all-constraints","they were jumping far away from the dominos, the floor was built to absorb shocks, the dominos were glued to the ground, the person was jumping lightly, or the person was jumping very slowly"
825,22,5,"""",68506.80000000447,survey-text,6,263253,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"{""Explanation"":""The apple fell during a tornado and got swept away in the wind, eventually landing in a body of water.""}","""",test,"If an apple falls from a tree, then it hits the ground. But suppose an apple falls from a tree, and then it does not hit the ground.","generate, all-constraints","someone caught the apple, the apple fell onto a branch, the apple was sealed in a bag which got stuck in the tree, the apple landed in a basket, the apple landed in a hammock, or the apple landed on Isaac Newton's head"
826,22,5,"""",62176.69999999553,survey-text,7,325433,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"{""Explanation"":""The piano is the size of an ant and when it hit the ground it just bounced.""}","""",test,"If a piano is dropped from a skyscraper, then the piano shatters. But suppose a piano is dropped from a skyscraper, and then the piano does not shatter.","generate, all-constraints","the piano landed on a mattress, the piano landed on feathers, the piano landed on a trampoline, the piano was encased in a very protective foam, the piano was made of steel, the piano was made of plastic, the piano swung instead because it was attached to a large crane by a rope, or Spiderman caught the piano in a web"
827,22,5,"""",69819.70000000298,survey-text,8,395254,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"{""Explanation"":""The person drank lots of coffee immediately after waking up at 6 AM, giving the caffeine several hours to leave their bloodstream before it was time for bed at 10 PM.""}","""",test,"If someone drinks lots of coffee , then they have trouble sleeping. But suppose someone drinks lots of coffee, and then they have do not have trouble sleeping.","generate, all-constraints","they drank decaf coffee, they were already sleep deprived, they took a sleeping pill, they were shot with a tranquilizer dart, they had a high tolerance for caffeine, or they drank so much caffeine that their body crashed"
828,22,5,"""",34117.10000000149,survey-text,9,429374,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"{""Explanation"":""The light is powered by solar energy, so it does not require electricity to turn on.""}","""",test,"If a light is unplugged, then the light cannot turn on. But suppose a light is unplugged, and then the light can turn on.","generate, all-constraints","the light also has an internal battery source, the room was haunted by a ghost who turned on the light, or that the light was struck by lighting that was temporarily electrically charged"
829,22,5,"""",37502.79999999702,survey-text,10,466879,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"{""Explanation"":""The car is not a real car, but is a replica used in a museum that does not have real functionality.""}","""",test,"If a car's gas pedal is pressed all the way down, then the car drives very quickly. But suppose a car's gas pedal is pressed all the way down, and then the car does not drive very quickly.","generate, all-constraints","the car was in neutral, the gas pedal was faulty, the gas pedal was disconnected, the car was carrying a lot of weight, the car had not been started, the computer in the car was broken, or the car was stuck in a ditch"
830,22,5,"""",51180.39999999851,survey-text,11,518063,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"{""Explanation"":""The person wrapped the watch in material that repelled the rays produced by the metal detector.""}","""",test,"If someone walks through a metal detector with a metal watch, then alarms go off. But suppose someone walks through a metal detector with a metal watch, and then alarms do not go off.","generate, all-constraints","the metal detector was faulty, the metal detector can only detect certain kinds of metals, the watch had only tiny traces of metal that were undetectable, or the metal detector was unplugged"
831,22,5,"""",11634.70000000298,survey-text,12,529705,78,61c5edec03aa19ac7c1842d5,61c9dd9d990b98982b1bc4a5,5e2a2246ff519c000a305892,61c9dd9d990b98982b1bc4a5,"{""Q0"":""10"",""Q1"":""5"",""Q2"":""8"",""Q3"":""}","""","""","""","""",""""
832,20,1,"[{""page_index"":0,""viewing_time"":21060.299999713898},{""page_index"":1,""viewing_time"":59867.60000038147},{""page_index"":2,""viewing_time"":32197.39999961853},{""page_index"":3,""viewing_time"":21358.800000190735}]",134486.90000009537,instructions,0,134516,129,61c5edec03aa19ac7c1842d5,61c9dd2b50660a1319e7f7ce,60e7a66b2cb32cc90fade4e6,61c9dd2b50660a1319e7f7ce,"""","""","""","""","""",""""
833,20,1,"""",116469.5,survey-text,1,251087,129,61c5edec03aa19ac7c1842d5,61c9dd2b50660a1319e7f7ce,60e7a66b2cb32cc90fade4e6,61c9dd2b50660a1319e7f7ce,"{""Q0"":""I commit to do my best to try to write high-quality explanations. I recognize that if I do not try my best to generate an explanation for each situation, I may not be paid. ""}","""","""","""","""",""""
834,20,1,"[{""page_index"":0,""viewing_time"":30205.299999713898}]",30206.39999961853,instructions,2,281300,129,61c5edec03aa19ac7c1842d5,61c9dd2b50660a1319e7f7ce,60e7a66b2cb32cc90fade4e6,61c9dd2b50660a1319e7f7ce,"""","""","""","""","""",""""
835,20,1,"""",50330.5,survey-multi-choice,3,331651,129,61c5edec03aa19ac7c1842d5,61c9dd2b50660a1319e7f7ce,60e7a66b2cb32cc90fade4e6,61c9dd2b50660a1319e7f7ce,"{""Q0"":""Explanations for events."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
836,20,1,"[{""page_index"":0,""viewing_time"":3918.800000190735}]",3919.800000190735,instructions,4,335577,129,61c5edec03aa19ac7c1842d5,61c9dd2b50660a1319e7f7ce,60e7a66b2cb32cc90fade4e6,61c9dd2b50660a1319e7f7ce,"""","""","""","""","""",""""
837,20,1,"""",479251.7999997139,survey-text,6,1199623,129,61c5edec03aa19ac7c1842d5,61c9dd2b50660a1319e7f7ce,60e7a66b2cb32cc90fade4e6,61c9dd2b50660a1319e7f7ce,"{""Explanation"":""Why? This could have happened because the metal watch could have been fake metal jewelry. ""}","""",test,"If someone walks through a metal detector with a metal watch, then alarms go off. But suppose someone walks through a metal detector with a metal watch, and then alarms do not go off.","generate, all-constraints","the metal detector was faulty, the metal detector can only detect certain kinds of metals, the watch had only tiny traces of metal that were undetectable, or the metal detector was unplugged"
838,20,1,"""",423418.69999980927,survey-text,7,1623081,129,61c5edec03aa19ac7c1842d5,61c9dd2b50660a1319e7f7ce,60e7a66b2cb32cc90fade4e6,61c9dd2b50660a1319e7f7ce,"{""Explanation"":""Why? This could have happened because the skyscraper and piano are toy miniature figures and the toy piano doesn't shatter because it's only dropped a few inches to the ground.""}","""",test,"If a piano is dropped from a skyscraper, then the piano shatters. But suppose a piano is dropped from a skyscraper, and then the piano does not shatter.","generate, all-constraints","the piano landed on a mattress, the piano landed on feathers, the piano landed on a trampoline, the piano was encased in a very protective foam, the piano was made of steel, the piano was made of plastic, the piano swung instead because it was attached to a large crane by a rope, or Spiderman caught the piano in a web"
839,20,1,"""",185519.40000009537,survey-text,8,1808624,129,61c5edec03aa19ac7c1842d5,61c9dd2b50660a1319e7f7ce,60e7a66b2cb32cc90fade4e6,61c9dd2b50660a1319e7f7ce,"{""Explanation"":""Why? This could have happened because you have two lights and you unplugged the wrong one. ""}","""",test,"If a light is unplugged, then the light cannot turn on. But suppose a light is unplugged, and then the light can turn on.","generate, all-constraints","the light also has an internal battery source, the room was haunted by a ghost who turned on the light, or that the light was struck by lighting that was temporarily electrically charged"
840,20,1,"""",222952.90000009537,survey-text,9,2031615,129,61c5edec03aa19ac7c1842d5,61c9dd2b50660a1319e7f7ce,60e7a66b2cb32cc90fade4e6,61c9dd2b50660a1319e7f7ce,"{""Explanation"":""Why? This could have happened because the tower of dominos were already fallen over before the person did 50 jumping jacks. Which means the tower of dominoes didn't fall over while (or because) the person did 50 jumping jacks.""}","""",test,"If someone does 50 jumping jacks in a room with a tower of dominos, then the tower of dominos falls over. But suppose someone does 50 jumping jacks in a room with a tower of dominos, and then the tower of dominos does not fall over.","generate, all-constraints","they were jumping far away from the dominos, the floor was built to absorb shocks, the dominos were glued to the ground, the person was jumping lightly, or the person was jumping very slowly"
841,20,1,"""",549148,survey-text,10,2580794,129,61c5edec03aa19ac7c1842d5,61c9dd2b50660a1319e7f7ce,60e7a66b2cb32cc90fade4e6,61c9dd2b50660a1319e7f7ce,"{""Explanation"":""Why? This could have happened because the person decided to drink coffee in the morning. This wouldn't effect their sleeping because by nighttime it would already be hours passed since ingesting the coffee.""}","""",test,"If someone drinks lots of coffee , then they have trouble sleeping. But suppose someone drinks lots of coffee, and then they have do not have trouble sleeping.","generate, all-constraints","they drank decaf coffee, they were already sleep deprived, they took a sleeping pill, they were shot with a tranquilizer dart, they had a high tolerance for caffeine, or they drank so much caffeine that their body crashed"
842,20,1,"""",260922.19999980927,survey-text,11,2841755,129,61c5edec03aa19ac7c1842d5,61c9dd2b50660a1319e7f7ce,60e7a66b2cb32cc90fade4e6,61c9dd2b50660a1319e7f7ce,"{""Explanation"":""Why? This could have happened because the apple tree is by a body of water and the apple falls to the water and floats away. ""}","""",test,"If an apple falls from a tree, then it hits the ground. But suppose an apple falls from a tree, and then it does not hit the ground.","generate, all-constraints","someone caught the apple, the apple fell onto a branch, the apple was sealed in a bag which got stuck in the tree, the apple landed in a basket, the apple landed in a hammock, or the apple landed on Isaac Newton's head"
843,20,1,"""",53409.40000009537,survey-text,12,2895199,129,61c5edec03aa19ac7c1842d5,61c9dd2b50660a1319e7f7ce,60e7a66b2cb32cc90fade4e6,61c9dd2b50660a1319e7f7ce,"{""Q0"":""10"",""Q1"":""8"",""Q2"":""8"",""Q3"":""Informative study!""}","""","""","""","""",""""
844,27,6,"[{""page_index"":0,""viewing_time"":4151.300000071526},{""page_index"":1,""viewing_time"":2830},{""page_index"":2,""viewing_time"":20312},{""page_index"":3,""viewing_time"":16769.799999952316}]",44063.700000047684,instructions,0,44069,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"""","""","""","""","""",""""
845,27,6,"""",72811.39999997616,survey-text,1,116891,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"{""Q0"":""I commit to do my best to try to write high-quality explanations. I recognize that if I do not try my best to generate an explanation for each situation, I may not be paid.""}","""","""","""","""",""""
846,27,6,"[{""page_index"":0,""viewing_time"":2333.7000000476837}]",2333.9000000953674,instructions,2,119226,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"""","""","""","""","""",""""
847,27,6,"""",10558.199999928474,survey-multi-choice,3,129787,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"{""Q0"":""Explanations for events."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
848,27,6,"[{""page_index"":0,""viewing_time"":2002.0999999046326}]",2002.3999999761581,instructions,4,131791,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"""","""","""","""","""",""""
849,27,6,"""",79107.39999997616,survey-text,5,210903,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"{""Explanation"":""The tremors from the nearby earthquake were not forceful enough to cause the shelves to fall down.""}","""",test,"If a severe earthquake occurs near an office building, then the shelves in the office fall down. But suppose a severe earthquake occurs near an office building, and then the shelves in the office do not fall down.","generate, single-constraint",the shelves were bolted to the ground
850,27,6,"""",63596.800000071526,survey-text,6,274502,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"{""Explanation"":""The bolt-lock was opened by someone on the inside of the locked door.""}","""",test,"If a door is locked with a bolt, then it cannot be opened. But suppose a door is locked with a bolt, and then it is opened.","generate, single-constraint",the lock was broken
851,27,6,"""",63114.800000071526,survey-text,7,337620,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"{""Explanation"":""The cat is very tired and in a deep sleep. It does not feel its tail being pulled, so it does not yowl.""}","""",test,"If a cat's tail is pulled, then the cat yowls. But suppose a cat's tail is pulled, and then the cat does not yowl.","generate, single-constraint",the cat was dead
852,27,6,"""",314864.10000002384,survey-text,8,652487,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"{""Explanation"":""The cannon was fired at a charity event for the deaf, so no one heard the loud noise.""}","""",test,"If a confetti cannon is fired, then it produces a loud noise. But suppose a confetti cannon is fired, and then it does not produce a loud noise.","generate, single-constraint",the confetti cannon was defective
853,27,6,"""",77234.79999995232,survey-text,9,729725,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"{""Explanation"":""The plants stayed hydrated due to a high level of humidity in the air.""}","""",test,"If plants are not watered, then they die. But suppose plants are not watered, and then they do not die.","generate, single-constraint",the plants were cacti
854,27,6,"""",93769.80000007153,survey-text,10,823497,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"{""Explanation"":""The snowman did not melt because it was encased in a huge block of ice.""}","""",test,"If the weather gets hotter around a snowman in a backyard, then the snowman melts. But suppose the weather gets hotter around a snowman in a backyard, and then the snowman does not melt.","generate, single-constraint",the snowman was made of plastic
855,27,6,"""",96050.39999997616,survey-text,11,919551,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"{""Explanation"":""The grass is a special water-repellant strain of grass that repels moisture so each blade stays dry, even in the rain.""}","""",test,"If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","generate, single-constraint",there was a canopy over the grass
856,27,6,"""",59228.5,survey-text,12,978783,130,61c5edec03aa19ac7c1842d5,61c9dcaf8f99c9b989b3ce88,60e9c78a617cbabf4732fee6,61c9dcaf8f99c9b989b3ce88,"{""Q0"":""10"",""Q1"":""9"",""Q2"":""10"",""Q3"":""I enjoyed the task because it allowed me to think creatively and come up with ideas that were a little strange.""}","""","""","""","""",""""
