,index,Unnamed: 0,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,phase,prompt,task,constraint
483,587,6,40,2,"""",126075,survey-text,6,1595860,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""Plan"":""I imagine the trophy would be in a locked glass case. You can use a lock pick to unlock the case and use the cover of night to carry out the heist. You could paint your face in camouflage or black instead of using a mask, and use a blanket to wrap up the trophy and carry it to your car. You may want to be aware of any night guards or security cameras and plan your escape route ahead of time.""}","""",test,Steal the championship trophy from behind your school's award case.,generate plans,"without using a hammer, a sledgehammer, a mask, spray foam, a backpack, a large bag, or another person"
484,588,7,40,2,"""",79462,survey-text,7,1675323,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""Plan"":""You could use a 2x4 piece of wood as a bat, a regular baseball for the ball, oven mitts for a glove, and just guesstimate the field layout in an empty parking lot or place with enough space to hit a ball and run around. ""}","""",test,Play baseball with your friends.,generate plans,"without using a bat, a baseball, gloves, a field, or markers"
485,589,8,40,2,"""",123448,survey-text,8,1798768,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""Plan"":""This seems like it would be very difficult, and I think the best solution would be to use a more person to person approach. Have the mayor go door to door and meet people of the town, answer their questions, and talk about his plans if he is re-elected. He could also go to busy public spaces like parks or malls and set up a podium and talk to crowds there. As people naturally pass by they would hear him speaking and could chose wether or not to listen and participate by asking questions.""}","""",test,Help your local town mayor win re-election.,generate plans,"without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones"
486,590,9,40,2,"""",178329,survey-text,9,1977093,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""Plan"":""This would need quite a few people I think because a sofa is heavy. Wrap the sofa in fabric tarps and tie it all up with a rope. Then tie more ropes to it to help pull it up onto the roof. Have at least 3 strong men to pull it up, but more people would make it even easier, like 6 or 7. Have people standing on the ground helping to lift it up as well. Or make a big ramp or stairs out of wood and carry it up that way using multiple people.""}","""",test,Get your sofa onto the roof of your house.,generate plans,"without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane"
487,591,10,40,2,"""",148632.99999999977,survey-text,10,2125723,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""Plan"":""Take your dog to a place where they can safely be off leash, such as the beach or a very large park or trail. Only do this if your dog is well behaved off leash. Don't let them run around for more than 30 minutes especially if it's warm out because then they will need water. And a beach is best because you don't need socks or shoes at the beach. If they go #2 use a small shovel or sticks and dig a deep hole to bury their waste in.""}","""",test,Take your dog for a walk.,generate plans,"without using a leash, a collar, plastic bags, water, socks, shoes, or athleisure"
488,592,11,40,2,"""",120422,survey-text,11,2246144,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""Plan"":""Go to a lake, river, stream or body of water and lay in the water all day. Bring lots of filtered tap water filled in a reusable water jug to keep hydrated. Eat foods that contain lots of water like fresh fruits and vegetables.""}","""",test,Cool down in a record-breaking heat wave.,generate plans,"without using an air conditioner, fans, washclothes, cold water, a bathtub, ice cubes, ice cream, popsicles, bottled water, or a deep freezer"
489,593,12,40,2,"[{""page_index"":0,""viewing_time"":3198},{""page_index"":1,""viewing_time"":13394}]",16592,instructions,12,2262735,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"""","""","""","""","""",""""
490,594,13,40,2,"""",13361,survey-multi-choice,13,2276098,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
491,595,14,40,2,"[{""page_index"":0,""viewing_time"":2331}]",2331,instructions,14,2278431,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"""","""","""","""","""",""""
492,596,15,40,2,"""",28968,survey-likert,15,2307401,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""freq"":4}",[0],"""",Make a pair of new shoes.,rate plans,"without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler"
493,597,16,40,2,"""",14272,survey-likert,16,2321674,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""freq"":4}",[0],"""",Steal the championship trophy from behind your school's award case.,rate plans,"without using a hammer, a sledgehammer, a mask, spray foam, a backpack, a large bag, or another person"
494,598,17,40,2,"""",8341,survey-likert,17,2330018,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""freq"":2}",[0],"""",Play baseball with your friends.,rate plans,"without using a bat, a baseball, gloves, a field, or markers"
495,599,18,40,2,"""",11373,survey-likert,18,2341392,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""freq"":5}",[0],"""",Help your local town mayor win re-election.,rate plans,"without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones"
496,600,19,40,2,"""",9177,survey-likert,19,2350571,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""freq"":4}",[0],"""",Get your sofa onto the roof of your house.,rate plans,"without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane"
497,601,20,40,2,"""",10740,survey-likert,20,2361313,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""freq"":2}",[0],"""",Take your dog for a walk.,rate plans,"without using a leash, a collar, plastic bags, water, socks, shoes, or athleisure"
498,602,21,40,2,"""",8179,survey-likert,21,2369495,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""freq"":2}",[0],"""",Cool down in a record-breaking heat wave.,rate plans,"without using an air conditioner, fans, washclothes, cold water, a bathtub, ice cubes, ice cream, popsicles, bottled water, or a deep freezer"
499,603,22,40,2,"""",27661,survey-text,22,2397166,65,6108ba2774a08a10c085bb41,613fadb5bb4693349332a54c,60fe15de3f8fc06861486e8a,613fadb5bb4693349332a54c,"{""Q0"":""9"",""Q1"":""6"",""Q2"":""7"",""Q3"":""3"",""Q4"":""}","""","""","""","""",""""
500,604,0,5,1,"[{""page_index"":0,""viewing_time"":7367.700000047684},{""page_index"":1,""viewing_time"":2685.2999999523163},{""page_index"":2,""viewing_time"":2724.5999999046326},{""page_index"":3,""viewing_time"":2202.2999999523163}]",14980.700000047684,instructions,0,14988,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"""","""","""","""","""",""""
501,605,1,5,1,"""",52424,survey-text,1,67425,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Q0"":""I commit to do my best to try write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid.""}","""","""","""","""",""""
502,606,2,5,1,"[{""page_index"":0,""viewing_time"":5079.800000190735}]",5080.100000143051,instructions,2,72506,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"""","""","""","""","""",""""
503,607,3,5,1,"""",27724,survey-multi-choice,3,100234,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Writing high-quality but risky answers for each task.""}","[0,1,2]","""","""","""",""""
504,608,4,5,1,"[{""page_index"":0,""viewing_time"":13578.399999856949},{""page_index"":1,""viewing_time"":11717.400000095367},{""page_index"":2,""viewing_time"":57487.5},{""page_index"":3,""viewing_time"":6657.700000047684}]",89441.39999985695,instructions,4,189677,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"""","""","""","""","""",""""
505,609,5,5,1,"""",38676.89999985695,survey-text,5,228358,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid.""}","""","""","""","""",""""
506,610,6,5,1,"[{""page_index"":0,""viewing_time"":1593.0999999046326}]",1593.7000000476837,instructions,6,229953,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"""","""","""","""","""",""""
507,611,7,5,1,"""",11660.099999904633,survey-multi-choice,7,241615,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
508,612,8,5,1,"[{""page_index"":0,""viewing_time"":1409.7000000476837}]",1410.4000000953674,instructions,8,243026,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"""","""","""","""","""",""""
509,613,9,5,1,"""",109380.70000004768,survey-text,9,352413,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Plan"":""First you need to keep moving your body back and forth, side to side so you will not get stuck in the quicksand. Then, try to pull yourself out as much as you can.""}","""",test,Escape quicksand.,generate plans,without using a branch or vines
510,614,10,5,1,"""",76533.79999995232,survey-text,10,428951,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Plan"":""Get a nice sports car, decorate it with nice colorful paper, and try to locate a funny prop and drive down the street in the middle of the parade.""}","""",test,Build a float to dazzle the crowd at the Macy's Day Parade.,generate plans,"without using a trailer, plastic, balloon inflators, a celebrity, a mascot, or a team of other people"
511,615,11,5,1,"""",71655.89999985695,survey-text,11,500612,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Plan"":""You will not be able to bake a cake because you need all the ingredients.""}","""",test,Bake a cake.,generate plans,"without using an oven, a bowl, butter, sugar, flour, a spatula, a pan, sprinkles, candles, icing, cake mix, a bowl, measuring cups, a spoon, a scale, baking paper, or a recipe"
512,616,12,5,1,"""",55861.90000009537,survey-text,12,556479,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Plan"":""Get a jet pack and put it on and it will help actually fly over the six foot man.""}","""",test,Jump over a six foot tall man.,generate plans,without using a trampoline or a deep hole
513,617,13,5,1,"""",68443.70000004768,survey-text,13,624926,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Plan"":""Grab some food coloring, a cup, water, and a rag. Then mix the flood coloring in the water and use the rag to paint the fence. ""}","""",test,Paint a fence.,generate plans,"without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies"
514,618,14,5,1,"""",101030.80000019073,survey-text,14,725960,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Plan"":""Look for a an object like a bobby pin or paperclip and stick the clip inside the key hole. Pick the lock and try to unlock yourself.""}","""",test,Escape from inside a locked custodial closet.,generate plans,"without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note"
515,619,15,5,1,"""",58996.200000047684,survey-text,15,784961,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Plan"":""Go out at night and take a leash and put it on the deer. Try to take the deer home with you at night so nobody will catch you.""}","""",test,Protect the deer in your nearby woods during hunting season.,generate plans,"without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control"
516,620,16,5,1,"[{""page_index"":0,""viewing_time"":2162.7999999523163},{""page_index"":1,""viewing_time"":5557.600000143051}]",7720.900000095367,instructions,16,792683,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"""","""","""","""","""",""""
517,621,17,5,1,"""",5757.099999904633,survey-multi-choice,17,798443,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
518,622,18,5,1,"[{""page_index"":0,""viewing_time"":1728.0999999046326}]",1728.6999998092651,instructions,18,800173,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"""","""","""","""","""",""""
519,623,19,5,1,"""",8250,survey-likert,19,808427,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""freq"":5}",[0],"""",Escape quicksand.,rate plans,without using a branch or vines
520,624,20,5,1,"""",6239.5,survey-likert,20,814669,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""freq"":2}",[0],"""",Build a float to dazzle the crowd at the Macy's Day Parade.,rate plans,"without using a trailer, plastic, balloon inflators, a celebrity, a mascot, or a team of other people"
521,625,21,5,1,"""",7322.299999952316,survey-likert,21,821995,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""freq"":2}",[0],"""",Bake a cake.,rate plans,"without using an oven, a bowl, butter, sugar, flour, a spatula, a pan, sprinkles, candles, icing, cake mix, a bowl, measuring cups, a spoon, a scale, baking paper, or a recipe"
522,626,22,5,1,"""",4983.600000143051,survey-likert,22,826982,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""freq"":4}",[0],"""",Jump over a six foot tall man.,rate plans,without using a trampoline or a deep hole
523,627,23,5,1,"""",4846.699999809265,survey-likert,23,831832,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""freq"":1}",[0],"""",Paint a fence.,rate plans,"without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies"
524,628,24,5,1,"""",4337.099999904633,survey-likert,24,836172,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""freq"":1}",[0],"""",Escape from inside a locked custodial closet.,rate plans,"without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note"
525,629,25,5,1,"""",4951.799999952316,survey-likert,25,841129,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""freq"":3}",[0],"""",Protect the deer in your nearby woods during hunting season.,rate plans,"without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control"
526,630,26,5,1,"""",16752.10000014305,survey-text,26,857886,54,6108ba2774a08a10c085bb41,613bbd359d8a775778598332,5e24fbd4e1f467771c234e5f,613bbd359d8a775778598332,"{""Q0"":""8"",""Q1"":""10"",""Q2"":""10"",""Q3"":""10"",""Q4"":""}","""","""","""","""",""""
527,631,0,31,3,"[{""page_index"":0,""viewing_time"":4758.0999999940395},{""page_index"":1,""viewing_time"":51313.59999999404},{""page_index"":2,""viewing_time"":6155.5999999940395},{""page_index"":3,""viewing_time"":2068.5999999940395}]",64296.59999999404,instructions,0,64301,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"""","""","""","""","""",""""
528,632,1,31,3,"""",47144.5,survey-text,1,111457,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid.""}","""","""","""","""",""""
529,633,2,31,3,"[{""page_index"":0,""viewing_time"":1176.2000000178814}]",1176.5999999940395,instructions,2,112635,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"""","""","""","""","""",""""
530,634,3,31,3,"""",17829.40000000596,survey-multi-choice,3,130467,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
531,635,4,31,3,"[{""page_index"":0,""viewing_time"":1113.7000000178814}]",1114.0999999940395,instructions,4,131583,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"""","""","""","""","""",""""
532,636,5,31,3,"""",336448.1999999881,survey-text,5,468034,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""Plan"":""A man is only as good as his tools. So in this case, cutting a tree with essentially nothing will be a difficult task, albeit difficult, it's still doable. In this situation I would probably first snap off the branches of the tree to at least visualize I can beat this tree, I am better than this tree. I'm no expert but after that I think I would find a rock or something and just chip away at the tree. This may take days, so maybe I would consider a different approach like tying a rope around a tree and getting a vehicle with a hitch and just give 'er. This wouldn't necessarily be cutting the tree though, it would just be pulling it from the ground. I would probably stick to the rock or ask for a smaller tree I can just snap in half.""}","""",test,Cut down a tree.,generate plans,"without using a chainsaw, an axe, or a lorry"
533,637,6,31,3,"""",164960.40000000596,survey-text,6,632998,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""Plan"":""To keep a baby platupyus entertained, I would probably find a leash and give it a walk around a park or even in Walmart. We would laugh at the customers we see if they were wearing funny clothing. Some may even approach us and ask about the platupyus. I'd lie and say it's my service animal. I would let people pet the platupyus if they would like. This would be a good way to kill a few hours and would probably be entertaining for me and the aquatic mammal. ""}","""",test,Keep a baby platupyus entertained.,generate plans,"without using a ball, an aquarium, plastic fish, or a clown"
534,638,7,31,3,"""",122501.90000000596,survey-text,7,755504,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""Plan"":""With the world's largest Christmas tree, I would invite the public to contribute and tell them what is and isn't allowed. We could put belongings we cherish on the Christmas tree and it would be good for the whole community. I would probably throw away a fountain soda cup within the tree's branches and call it decoration because despite my birth being around it, I'm not too into Christmas. Bah humbug. ""}","""",test,Decorate the world's largest Christmas tree.,generate plans,"without using lights, Christmas decorations, or fake leaves"
535,639,8,31,3,"""",104629.40000000596,survey-text,8,860135,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""Plan"":""I would use my hands and grab a rock and hold it as long as I could to prevent my canoe from falling down the waterfall. When all hope is lost, I would jump ship and give the canoe a memorial the next day where we hire a trumpet players to play Taps.""}","""",test,Stop your canoe from falling down the waterfall.,generate plans,"without using a paddle, a rock, or a rope"
536,640,9,31,3,"""",144705.59999999404,survey-text,9,1004846,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""Plan"":""If I didn't have a way to communicate what I wanted to order in a restaurant, I would give the server a dismissive wave, get up, go to the kitchen, put on an apron and prepare the food myself. When asked to leave, I would give them a dumbfounded look and shrug and continue. I'm pretty ascetic so whatever I make should be good enough to eat.""}","""",test,"Order food in a restaurant, where you don't speak the native language.",generate plans,"without using a translator app, a human translator, your fingers, or sign language"
537,641,10,31,3,"""",64679.40000000596,survey-text,10,1069527,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""Plan"":""Building a bookshelf without typical bookshelf materials is easy. I would ask my buddy to borrow his 3D printer and I would print out the components and slot them together. It won't look good, but it would work.""}","""",test,Build a bookshelf.,generate plans,"without using wood, planks, nails, gum, or books"
538,642,11,31,3,"""",69516.30000001192,survey-text,11,1139048,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""Plan"":""I would hire a dentist to remove the lion's teeth and once they were removed, I would just scrape the plaque off of them with my fingernails and put them in a bag and toss them back to the lion.""}","""",test,Remove plaque from the teeth of a lion.,generate plans,"without using a tranquilizer, meat, a sleeping drug, or animal specialists"
539,643,12,31,3,"[{""page_index"":0,""viewing_time"":2078.5999999940395},{""page_index"":1,""viewing_time"":12734.09999999404}]",14813.299999982119,instructions,12,1153862,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"""","""","""","""","""",""""
540,644,13,31,3,"""",12044.5,survey-multi-choice,13,1165909,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
541,645,14,31,3,"[{""page_index"":0,""viewing_time"":1250.4000000059605}]",1251.1000000238419,instructions,14,1167161,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"""","""","""","""","""",""""
542,646,15,31,3,"""",29629.70000001788,survey-likert,15,1196795,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""freq"":3}",[0],"""",Cut down a tree.,rate plans,"without using a chainsaw, an axe, or a lorry"
543,647,16,31,3,"""",5719.200000017881,survey-likert,16,1202517,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""freq"":2}",[0],"""",Keep a baby platupyus entertained.,rate plans,"without using a ball, an aquarium, plastic fish, or a clown"
544,648,17,31,3,"""",5954.9000000059605,survey-likert,17,1208475,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""freq"":2}",[0],"""",Decorate the world's largest Christmas tree.,rate plans,"without using lights, Christmas decorations, or fake leaves"
545,649,18,31,3,"""",6488.200000017881,survey-likert,18,1214965,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""freq"":3}",[0],"""",Stop your canoe from falling down the waterfall.,rate plans,"without using a paddle, a rock, or a rope"
546,650,19,31,3,"""",7555.299999982119,survey-likert,19,1222524,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""freq"":1}",[0],"""","Order food in a restaurant, where you don't speak the native language.",rate plans,"without using a translator app, a human translator, your fingers, or sign language"
547,651,20,31,3,"""",3882.4000000059605,survey-likert,20,1226408,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""freq"":1}",[0],"""",Build a bookshelf.,rate plans,"without using wood, planks, nails, gum, or books"
548,652,21,31,3,"""",6343.299999982119,survey-likert,21,1232754,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""freq"":3}",[0],"""",Remove plaque from the teeth of a lion.,rate plans,"without using a tranquilizer, meat, a sleeping drug, or animal specialists"
549,653,22,31,3,"""",31833,survey-text,22,1264589,87,6108ba2774a08a10c085bb41,613bc7ced7f8b5509cab6078,611b3d6cfad3ca6bfa37cd32,613bc7ced7f8b5509cab6078,"{""Q0"":""10"",""Q1"":""7"",""Q2"":""10"",""Q3"":""1"",""Q4"":""I liked the food for thought, thank you.""}","""","""","""","""",""""
550,705,0,22,3,"[{""page_index"":0,""viewing_time"":8233},{""page_index"":1,""viewing_time"":77300},{""page_index"":2,""viewing_time"":10123},{""page_index"":3,""viewing_time"":20241}]",115898.00000000001,instructions,0,115898,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"""","""","""","""","""",""""
551,706,1,22,3,"""",66502,survey-text,1,182405,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid.""}","""","""","""","""",""""
552,707,2,22,3,"[{""page_index"":0,""viewing_time"":1368}]",1369,instructions,2,183775,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"""","""","""","""","""",""""
553,708,3,22,3,"""",16635,survey-multi-choice,3,200415,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
554,709,4,22,3,"[{""page_index"":0,""viewing_time"":1498}]",1499,instructions,4,201916,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"""","""","""","""","""",""""
555,710,5,22,3,"""",94230,survey-text,5,296147,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""Plan"":""My plan to keep a baby platypus entertained without any of the above criteria would be to involve food. Providing treats is a good way to keep any animals attention. If you are looking for a cognitive approach, you could create obstacles using food in order to have the platypus stay more engaged""}","""",test,Keep a baby platupyus entertained.,generate plans,"without using a ball, an aquarium, plastic fish, or a clown"
